Date,INSTRUMENT,PRICE
9/13/21,UXA:COM,44.15
10/9/21,UXA:COM,42.4
9/9/21,UXA:COM,40.4
8/9/21,UXA:COM,40.25
7/9/21,UXA:COM,40.05
6/9/21,UXA:COM,38.7
3/9/21,UXA:COM,38.7
2/9/21,UXA:COM,37.2
1/9/21,UXA:COM,35.65
8/31/21,UXA:COM,34.6
8/30/21,UXA:COM,33.8
8/27/21,UXA:COM,33.75
8/26/21,UXA:COM,33.55
8/25/21,UXA:COM,33.4
8/24/21,UXA:COM,33.45
8/23/21,UXA:COM,33.25
8/20/21,UXA:COM,33
8/19/21,UXA:COM,32.5
8/18/21,UXA:COM,31.5
8/17/21,UXA:COM,30.75
8/16/21,UXA:COM,30.3
8/13/21,UXA:COM,30.45
12/8/21,UXA:COM,30.95
11/8/21,UXA:COM,31.45
10/8/21,UXA:COM,31.7
9/8/21,UXA:COM,31.7
6/8/21,UXA:COM,31.95
5/8/21,UXA:COM,32.1
4/8/21,UXA:COM,32.25
3/8/21,UXA:COM,32.25
2/8/21,UXA:COM,32.3
7/30/21,UXA:COM,32.3
7/29/21,UXA:COM,32.4
7/28/21,UXA:COM,32.4
7/27/21,UXA:COM,32.4
7/26/21,UXA:COM,32.45
7/23/21,UXA:COM,32.45
7/22/21,UXA:COM,32.5
7/21/21,UXA:COM,32.5
7/20/21,UXA:COM,32.35
7/19/21,UXA:COM,32.3
7/16/21,UXA:COM,32.4
7/15/21,UXA:COM,32.5
7/14/21,UXA:COM,32.5
7/13/21,UXA:COM,32.5
12/7/21,UXA:COM,32.5
9/7/21,UXA:COM,32.55
8/7/21,UXA:COM,32.6
7/7/21,UXA:COM,32.6
6/7/21,UXA:COM,32.7
5/7/21,UXA:COM,32.7
2/7/21,UXA:COM,32.7
1/7/21,UXA:COM,32.5
6/30/21,UXA:COM,32.4
6/29/21,UXA:COM,32.35
6/28/21,UXA:COM,32.25
6/25/21,UXA:COM,32.4
6/24/21,UXA:COM,32.6
6/23/21,UXA:COM,32.55
6/22/21,UXA:COM,32.55
6/21/21,UXA:COM,32.6
6/18/21,UXA:COM,32.4
6/17/21,UXA:COM,32.4
6/16/21,UXA:COM,32.35
6/15/21,UXA:COM,32.35
6/14/21,UXA:COM,32.5
11/6/21,UXA:COM,32.7
10/6/21,UXA:COM,32.35
9/6/21,UXA:COM,32.3
8/6/21,UXA:COM,32.2
7/6/21,UXA:COM,32.35
4/6/21,UXA:COM,31.75
3/6/21,UXA:COM,31.6
2/6/21,UXA:COM,31.5
1/6/21,UXA:COM,31.45
5/31/21,UXA:COM,31.4
5/28/21,UXA:COM,31.4
5/27/21,UXA:COM,31.3
5/26/21,UXA:COM,31.25
5/25/21,UXA:COM,31.1
5/24/21,UXA:COM,31.15
5/21/21,UXA:COM,31.15
5/20/21,UXA:COM,31.15
5/19/21,UXA:COM,31
5/18/21,UXA:COM,31
5/17/21,UXA:COM,30.95
5/14/21,UXA:COM,30.95
5/13/21,UXA:COM,30.95
12/5/21,UXA:COM,30.95
11/5/21,UXA:COM,30.95
10/5/21,UXA:COM,30.75
7/5/21,UXA:COM,30.5
6/5/21,UXA:COM,30.55
5/5/21,UXA:COM,30.55
4/5/21,UXA:COM,30.9
3/5/21,UXA:COM,29.25
4/30/21,UXA:COM,29.15
4/29/21,UXA:COM,29.15
4/28/21,UXA:COM,29.05
4/27/21,UXA:COM,29.05
4/26/21,UXA:COM,28.85
4/23/21,UXA:COM,28.65
4/22/21,UXA:COM,28.85
4/21/21,UXA:COM,29.05
4/20/21,UXA:COM,29.15
4/19/21,UXA:COM,29.45
4/16/21,UXA:COM,29.55
4/15/21,UXA:COM,29.7
4/14/21,UXA:COM,29.9
4/13/21,UXA:COM,29.85
12/4/21,UXA:COM,30.1
9/4/21,UXA:COM,30.6
8/4/21,UXA:COM,30.75
7/4/21,UXA:COM,31.05
6/4/21,UXA:COM,31.1
5/4/21,UXA:COM,31.15
2/4/21,UXA:COM,31.25
1/4/21,UXA:COM,31.25
3/31/21,UXA:COM,31.25
3/30/21,UXA:COM,31.1
3/29/21,UXA:COM,30.85
3/26/21,UXA:COM,30.5
3/25/21,UXA:COM,30.1
3/24/21,UXA:COM,30.05
3/23/21,UXA:COM,30.05
3/22/21,UXA:COM,30.05
3/19/21,UXA:COM,29.9
3/18/21,UXA:COM,29.95
3/17/21,UXA:COM,30.05
3/16/21,UXA:COM,29.35
3/15/21,UXA:COM,27.75
12/3/21,UXA:COM,27.7
11/3/21,UXA:COM,27.7
10/3/21,UXA:COM,27.7
9/3/21,UXA:COM,27.7
8/3/21,UXA:COM,27.7
5/3/21,UXA:COM,27.6
4/3/21,UXA:COM,27.6
3/3/21,UXA:COM,27.6
2/3/21,UXA:COM,27.85
1/3/21,UXA:COM,28
2/26/21,UXA:COM,28.35
2/25/21,UXA:COM,28.55
2/24/21,UXA:COM,28.6
2/23/21,UXA:COM,28.6
2/22/21,UXA:COM,28.95
2/19/21,UXA:COM,29.1
2/18/21,UXA:COM,29
2/17/21,UXA:COM,29.55
2/16/21,UXA:COM,29.6
2/15/21,UXA:COM,29.7
12/2/21,UXA:COM,29.7
11/2/21,UXA:COM,29.7
10/2/21,UXA:COM,29.7
9/2/21,UXA:COM,29.7
8/2/21,UXA:COM,29.65
5/2/21,UXA:COM,29.65
4/2/21,UXA:COM,29.7
3/2/21,UXA:COM,29.95
2/2/21,UXA:COM,29.85
1/2/21,UXA:COM,29.95
1/29/21,UXA:COM,30.05
1/28/21,UXA:COM,30.05
1/27/21,UXA:COM,30.2
1/26/21,UXA:COM,30.25
1/25/21,UXA:COM,30.35
1/22/21,UXA:COM,30.35
1/21/21,UXA:COM,30.4
1/20/21,UXA:COM,30.45
1/19/21,UXA:COM,30.45
1/18/21,UXA:COM,30.45
1/15/21,UXA:COM,30.45
1/14/21,UXA:COM,30.6
1/13/21,UXA:COM,30.6
12/1/21,UXA:COM,30.6
11/1/21,UXA:COM,30.6
8/1/21,UXA:COM,30.6
7/1/21,UXA:COM,30.65
6/1/21,UXA:COM,30.65
5/1/21,UXA:COM,30.65
4/1/21,UXA:COM,30.85
1/1/21,UXA:COM,30.7
12/31/20,UXA:COM,30.7
12/30/20,UXA:COM,30.7
12/29/20,UXA:COM,30.7
12/28/20,UXA:COM,30
12/25/20,UXA:COM,30.35
12/24/20,UXA:COM,30.35
12/23/20,UXA:COM,30.35
12/22/20,UXA:COM,30.3
12/21/20,UXA:COM,30.25
12/18/20,UXA:COM,30.1
12/17/20,UXA:COM,30.1
12/16/20,UXA:COM,30.1
12/15/20,UXA:COM,30.1
12/14/20,UXA:COM,30
11/12/20,UXA:COM,29.75
10/12/20,UXA:COM,29.75
9/12/20,UXA:COM,29.75
8/12/20,UXA:COM,29.75
7/12/20,UXA:COM,29.7
4/12/20,UXA:COM,29.6
3/12/20,UXA:COM,29.5
2/12/20,UXA:COM,29.55
1/12/20,UXA:COM,29.45
11/30/20,UXA:COM,29.15
11/27/20,UXA:COM,29.2
11/26/20,UXA:COM,29.15
11/25/20,UXA:COM,29.15
11/24/20,UXA:COM,29.15
11/23/20,UXA:COM,29.3
11/20/20,UXA:COM,28.75
11/19/20,UXA:COM,28.95
11/18/20,UXA:COM,29
11/17/20,UXA:COM,29
11/16/20,UXA:COM,29.15
11/13/20,UXA:COM,29.15
12/11/20,UXA:COM,29.35
11/11/20,UXA:COM,29.45
10/11/20,UXA:COM,29.5
9/11/20,UXA:COM,29.5
6/11/20,UXA:COM,29.85
5/11/20,UXA:COM,29.65
4/11/20,UXA:COM,29.6
3/11/20,UXA:COM,29.55
2/11/20,UXA:COM,29.85
10/30/20,UXA:COM,29.4
10/29/20,UXA:COM,29.35
10/28/20,UXA:COM,29.4
10/27/20,UXA:COM,29.4
10/26/20,UXA:COM,29.45
10/23/20,UXA:COM,29.25
10/22/20,UXA:COM,29.25
10/21/20,UXA:COM,29.35
10/20/20,UXA:COM,29.3
10/19/20,UXA:COM,29.3
10/16/20,UXA:COM,29.25
10/15/20,UXA:COM,29.3
10/14/20,UXA:COM,29.3
10/13/20,UXA:COM,29.45
12/10/20,UXA:COM,29.45
9/10/20,UXA:COM,29.6
8/10/20,UXA:COM,29.55
7/10/20,UXA:COM,29.8
6/10/20,UXA:COM,29.85
5/10/20,UXA:COM,29.85
2/10/20,UXA:COM,29.85
1/10/20,UXA:COM,29.9
9/30/20,UXA:COM,29.9
9/29/20,UXA:COM,29.9
9/28/20,UXA:COM,29.9
9/25/20,UXA:COM,29.8
9/24/20,UXA:COM,30
9/23/20,UXA:COM,30.1
9/22/20,UXA:COM,30.1
9/21/20,UXA:COM,30.05
9/18/20,UXA:COM,30.1
9/17/20,UXA:COM,30.15
9/16/20,UXA:COM,30.15
9/15/20,UXA:COM,30.15
9/14/20,UXA:COM,30.1
11/9/20,UXA:COM,30.25
10/9/20,UXA:COM,30.35
9/9/20,UXA:COM,30.15
8/9/20,UXA:COM,30.05
7/9/20,UXA:COM,30.25
4/9/20,UXA:COM,30.25
3/9/20,UXA:COM,30.3
2/9/20,UXA:COM,30.35
1/9/20,UXA:COM,30.5
8/31/20,UXA:COM,30.95
8/28/20,UXA:COM,30.6
8/27/20,UXA:COM,30.75
8/26/20,UXA:COM,30.8
8/25/20,UXA:COM,30.8
8/24/20,UXA:COM,30.85
8/21/20,UXA:COM,30.8
8/20/20,UXA:COM,31.05
8/19/20,UXA:COM,31
8/18/20,UXA:COM,31.2
8/17/20,UXA:COM,31.45
8/14/20,UXA:COM,31.6
8/13/20,UXA:COM,32
12/8/20,UXA:COM,32.1
11/8/20,UXA:COM,32.2
10/8/20,UXA:COM,32.25
7/8/20,UXA:COM,32.25
6/8/20,UXA:COM,32.25
5/8/20,UXA:COM,32.25
4/8/20,UXA:COM,32.3
3/8/20,UXA:COM,32.3
7/31/20,UXA:COM,31.35
7/30/20,UXA:COM,31.6
7/29/20,UXA:COM,31.7
7/28/20,UXA:COM,31.7
7/27/20,UXA:COM,32.2
7/24/20,UXA:COM,32.9
7/23/20,UXA:COM,32.9
7/22/20,UXA:COM,32.85
7/21/20,UXA:COM,32.75
7/20/20,UXA:COM,32.6
7/17/20,UXA:COM,32.6
7/16/20,UXA:COM,32.7
7/15/20,UXA:COM,32.8
7/14/20,UXA:COM,32.8
7/13/20,UXA:COM,32.9
10/7/20,UXA:COM,32.95
9/7/20,UXA:COM,32.95
8/7/20,UXA:COM,32.95
7/7/20,UXA:COM,33
6/7/20,UXA:COM,33
3/7/20,UXA:COM,32.9
2/7/20,UXA:COM,32.9
1/7/20,UXA:COM,31.4
6/30/20,UXA:COM,31.4
6/29/20,UXA:COM,32.6
6/26/20,UXA:COM,33.05
6/25/20,UXA:COM,32.95
6/24/20,UXA:COM,33.15
6/23/20,UXA:COM,33.1
6/22/20,UXA:COM,33.1
6/19/20,UXA:COM,33.15
6/18/20,UXA:COM,33.15
6/17/20,UXA:COM,33.15
6/16/20,UXA:COM,33.15
6/15/20,UXA:COM,33.25
12/6/20,UXA:COM,33.3
11/6/20,UXA:COM,33.4
10/6/20,UXA:COM,33.35
9/6/20,UXA:COM,33.4
8/6/20,UXA:COM,33.15
5/6/20,UXA:COM,33.15
4/6/20,UXA:COM,33.35
3/6/20,UXA:COM,33.45
2/6/20,UXA:COM,33.55
1/6/20,UXA:COM,33.7
5/29/20,UXA:COM,33.95
5/28/20,UXA:COM,34.1
5/27/20,UXA:COM,33.95
5/26/20,UXA:COM,34.2
5/25/20,UXA:COM,34.1
5/22/20,UXA:COM,34.1
5/21/20,UXA:COM,34
5/20/20,UXA:COM,33.85
5/19/20,UXA:COM,33.7
5/18/20,UXA:COM,33.65
5/15/20,UXA:COM,33.6
5/14/20,UXA:COM,33.45
5/13/20,UXA:COM,33.45
12/5/20,UXA:COM,33.65
11/5/20,UXA:COM,33.75
8/5/20,UXA:COM,33.85
7/5/20,UXA:COM,33.95
6/5/20,UXA:COM,34.05
5/5/20,UXA:COM,34.05
4/5/20,UXA:COM,34.05
1/5/20,UXA:COM,34.05
4/30/20,UXA:COM,32.35
4/29/20,UXA:COM,32.35
4/28/20,UXA:COM,32.15
4/27/20,UXA:COM,32.75
4/24/20,UXA:COM,33.3
4/23/20,UXA:COM,33.2
4/22/20,UXA:COM,32.85
4/21/20,UXA:COM,32.55
4/20/20,UXA:COM,32.55
4/17/20,UXA:COM,32.5
4/16/20,UXA:COM,32.4
4/15/20,UXA:COM,32
4/14/20,UXA:COM,31.3
4/13/20,UXA:COM,29.8
10/4/20,UXA:COM,29.45
9/4/20,UXA:COM,29.45
8/4/20,UXA:COM,29.1
7/4/20,UXA:COM,28.7
6/4/20,UXA:COM,27.6
3/4/20,UXA:COM,27.45
2/4/20,UXA:COM,27.35
1/4/20,UXA:COM,27.25
3/31/20,UXA:COM,27.05
3/30/20,UXA:COM,27.4
3/27/20,UXA:COM,27.2
3/26/20,UXA:COM,26.6
3/25/20,UXA:COM,25.9
3/24/20,UXA:COM,25.9
3/23/20,UXA:COM,24.35
3/20/20,UXA:COM,24.1
3/19/20,UXA:COM,24.05
3/18/20,UXA:COM,24.05
3/17/20,UXA:COM,24
3/16/20,UXA:COM,23.9
3/13/20,UXA:COM,24
12/3/20,UXA:COM,24.1
11/3/20,UXA:COM,24.25
10/3/20,UXA:COM,24.25
9/3/20,UXA:COM,24.35
6/3/20,UXA:COM,24.35
5/3/20,UXA:COM,24.45
4/3/20,UXA:COM,24.6
3/3/20,UXA:COM,24.75
2/3/20,UXA:COM,24.8
2/28/20,UXA:COM,24.9
2/27/20,UXA:COM,24.8
2/26/20,UXA:COM,24.8
2/25/20,UXA:COM,24.8
2/24/20,UXA:COM,24.7
2/21/20,UXA:COM,24.6
2/20/20,UXA:COM,24.6
2/19/20,UXA:COM,24.6
2/18/20,UXA:COM,24.55
2/17/20,UXA:COM,24.5
2/14/20,UXA:COM,24.5
2/13/20,UXA:COM,24.5
